Total 16 East Asian countries ,,,,,,,,,,,666100.0133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734484.0179,,,,,,,,,,,,,,,,,,,,713851.8692,,,,,,,,,,,,,,,,,,,,783708.8629,,,,,,,,,,823158.5573,,,,,,,,,,,,,902958.0628,904464.8553,911565.5486,918837.4084,926133.7257,932835.2079,939831.218,947392.7402,952998.9436,960140.746,967466.365,974699.0284,982197.9744,989860.3111,997523.4916,1005476.991,1013445.587,1021508.513,1033096.931,1045084.689,1057098.938,1068127.019,1079574.48,1090886.098,1102860.896,1114232.172,1125673.523,1137173.871,1148305.692,1156382.308,1167052.835,1177028.858,1185973.859,1199338.615,1138181.405,1150079.236,1163410.141,1272503.954,1295318.58,1320514.979,1346956.678,1375177.173,1403137.6,1431673.171,1463432.701,1496475.611,1525926.91,1543726.155,1556079.206,1581147.273,1617846.191,1653936.397,1691753.46,1732205.302,1772893.365,1815807.328,1859330.874,1905377.192,1953154.26,1999274.252,2044747.513,2089075.131,2131197.312,2170825.291,2210604.165,2250576.669,2293523.594,2335590.648,2375895.15,2412446.717,2464203.687,2507128.324,2550942.195,2596284.641,2644310.594,2692772.892,2740686.489,2788183.272,2832226.796,2874760.497,2917223.824,2960836.811,3004808.504,3048038.702,3091190.235,3133596.896,3174771.201,3214828.336,3255808.889,3294820.152,3332832.303,3360541.617,3409011.703,3446704.978,3484038.244,3521350.079,3552207
30 East Asian countries ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,,,,,,,,,,,3280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8150.368,8284.473,8425.333,8573.217,8728.408,8891.209,9061.938,9240.934,9428.556,9624.606,9829.45,10043.473,10267.083,10500.711,10744.167,10997.885,11262.324,11537.966,11825.32,12122.74,12430.623,12749.385,13079.46,13421.301,13772.076,14132.019,14501.369,14880.372,15269.281,15555.612,15112.149,13812.973,12881.816,12934.937,13387.737,13796.928,13856.1,13867.957,14076.478,14511.868,14669.339,14871.963,16317.921,18371.583,19900.668,20881.48,21559.923,22227.415,22912.814,23646.128,23898.198,23997.412,25268.405,27060.359,28513.677,29928.987,31056.997,31889.923,32738.376,38396
Cambodia ,,,,,,,,,,,2090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4471.17,4581.15,4693.836,4809.293,4927.59,5048.797,5183.86,5322.536,5464.922,5611.117,5761.223,5919.487,6083.619,6253.99,6426.971,6602.402,6780.293,6960.524,7143.204,7328.687,7395.691,7388.311,7452.24,7535.673,7610.236,7491.268,7227.154,6991.474,6767.162,6733.638,6888.021,7080.11,7293.842,7520.615,7676.468,7822.12,8079.132,8380.011,8691.85,9013.993,9344.566,9685.679,10122.637,10606.888,10962.997,11228.171,11480.87,11718.112,11945.589,12170.566,12395.58,12621.512,12848.004,13074.337,13300.312,13526.825,13757.662,13995.904,14241.64,14494
Laos,,,,,,,,,,,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.984,1920.815,1957.268,1995.462,2035.37,2077.063,2120.616,2166.114,2213.026,2260.773,2309.365,2358.813,2409.128,2460.321,2512.401,2565.38,2619.267,2674.073,2729.886,2786.805,2844.851,2904.042,2964.403,3026.848,3092.373,3161.118,3175.524,3208.346,3247.736,3268.021,3293.159,3336.978,3411.156,3494.963,3576.706,3657.169,3761.769,3869.313,3979.884,4093.568,4210.452,4330.626,4454.183,4581.218,4711.829,4846.116,4971.042,5098.612,5228.908,5361.949,5497.733,5636.273,5777.564,5921.545,6068.117,6217.141,6368.481,6521.998,6677.534,6834
Mongolia ,,,,,,,,,,,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.555,788.937,800.663,813.728,828.075,844.046,862.063,882.134,904.296,928.632,954.652,981.849,1010.28,1031.2,1060.6,1090.2,1119.4,1149.5,1181,1214.1,1247.6,1283.4,1320.5,1360.1,1402.6,1445.6,1487.15,1528,1571.7,1617.2,1662.38,1708.832,1756.032,1805.004,1855.693,1907.701,1960.796,2015.133,2070.723,2160.597,2217.539,2270.382,2317.954,2359.688,2400.648,2447.042,2494.853,2539.223,2581.518,2623.049,2663.757,2704.47,2744.553,2784.084,2824.567,2865.994,2908.403,2951.786,2996.081,3041
North Korea ,,,,,,,,,,,4345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9471.14,9162.41,8865.488,8579.873,8571.805,8839.427,9115.74,9411.381,9727.435,10054.154,10391.909,10651.332,10917.494,11209.506,11527.887,11868.751,12231.86,12617.009,13024.159,13454.771,13911.902,14364.579,14781.241,15160.867,15501.464,15801.308,16069.433,16325.32,16579.905,16840.29,17113.626,17384.008,17647.518,17917.99,18196,18481.42,18772.457,19067.554,19371.141,19687.91,20018.546,20361.086,20711.375,21072.651,21328.968,21533.979,21605.963,21470.453,21204.866,21102.088,21263.45,21494.731,21712.136,21898.28,22054.479,22198.568,22331.558,22454.218,22565.347,22665
Vietnam,,,,,,,,,,,6551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25348.144,25793.577,26246.839,26724.094,27210.027,27738.063,28327.287,28998.543,29775.192,30682.902,31656.282,32701.357,33796.14,34932.464,36099.052,37258.369,38378.468,39463.91,40511.528,41542.068,42576.676,43614.366,44655.014,45736.496,46902.295,48075.207,49273.016,50533.506,51662.728,52668.447,53715.202,54902.677,56142.181,57436.347,58762.04,60093.068,61439.826,62826.491,64211.347,65868.481,67282.704,68639.527,69940.728,71243.961,72538.927,73772.337,74941.175,76048.996,77092.383,78089.676,79060.41,79999.453,80908.147,81790.803,82662.8,83535.576,84402.966,85262.356,86116.559,88577
Total 24 Small East Asian countries,,,,,,,,,,,1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2793.985,2846.842,2899.271,2960.924,3022.216,3090.564,3161.984,3232.226,3312.258,3394.082,3478.221,3568.361,3670.811,3782.494,3888.969,4004.472,4126.164,4243.228,4367.684,4491.234,4629.226,4772.366,4896.695,5017.174,5124.241,5247.285,5368.018,5497.38,5634.617,5779.076,5930.608,6080.25,6234.874,6402.827,6574.046,6741.916,6916.137,7092.132,7268.875,7451.951,7642.792,7827.928,7983.47,8137.538,8298.249,8469.291,8653.707,8845.784,9040.837,9244.404,9444.848,9644.317,9845.787,10049.738,10261.584,10482.812,10712.852,10948.644,11182.29,12330
Total 30 East Asian countries ,,,,,,,,,,,19153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37385,,,,,,,39807,,,,,,,,,,,,,,,,,,,,48460,,,,,,,,,,52899.346,53378.204,53888.698,54456.591,55323.491,56529.169,57833.488,59253.868,60825.685,62556.266,64381.102,66224.672,68154.555,70170.686,72260.047,74387.459,76517.776,78646.21,80782.781,82940.405,85036.569,87076.449,89149.553,91258.459,93405.285,95353.805,97101.664,98964.398,100733.129,102462.284,103715.145,104305.828,105367.419,107512.683,110028.69,112500.322,114786.217,117118.591,119670.298,122788.368,125385.938,127987.191,131848.268,136373.527,140142.286,143178.416,145707.533,147948.595,150006.915,152237.86,154223.976,156098.168,159104.596,162579.146,165685.536,168755.903,171538.919,174024.829,176517.827,186337
15 West Asian countries ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.84,117.58,120.447,123.469,126.708,130.253,134.207,138.655,143.798,149.769,156.648,164.334,171.863,179.108,185.691,191.378,196.706,202.182,207.811,213.596,219.543,225.375,230.8,238.977,248.343,258.789,273.661,297.41,322.535,336.07,347.568,363.427,377.967,393.022,408.282,423.95,439.556,454.612,469.484,484.791,500.476,515.234,529.491,543.998,558.397,572.639,586.047,598.561,610.767,622.634,634.137,645.361,656.397,667.238,677.886,688.345,698.585,708.573,718.306,729
Iran,4000,,4500,,4000,,5000,,5000,,6560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16357,16806.708,17267.289,17734.742,18216.059,18716.232,19233.254,19773.113,20339.795,20932.29,21547.591,22180.698,22836.593,23512.274,24217.713,24948.906,25707.838,26476.539,27254.009,28046.226,28854.184,29677.875,30522.278,31392.368,32306.077,33265.38,34259.296,35350.26,36510.133,37838.548,39421.764,41141.318,42885.17,44631.806,46409.02,48209.267,50027.034,51607.119,52997.297,54479.33,56668.726,58786.619,59999.286,60150.929,60180.915,60780.987,61343.02,61909.331,62413.149,62834.242,63273.255,63750.355,63941.906,63988.372,64326.188,64737.226,65025.373,65397.521,65875.223,66429
Iraq ,1000,,2000,,1000,,1250,,1000,,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5163.443,5299.983,5441.766,5589.018,5742.552,5903.253,6073.493,6248.643,6433.104,6624.713,6822.03,7026.278,7240.26,7468.223,7711.071,7970.746,8240.451,8519.282,8807.547,9105.567,9413.671,9732.199,10061.506,10401.956,10753.925,11117.804,11493.995,11882.916,12317.137,12768.376,13232.839,13703.103,14173.318,14652.218,15160.546,15693.62,16247.34,16543.189,17038.084,17568.414,18134.702,17471.586,17861.905,18404.698,18969.505,19557.247,20161.94,20775.703,21397.764,22031.349,22675.617,23331.985,24001.816,24683.313,25374.691,26074.906,26783.383,27499.638,28221.181,28946
Israel ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.131,1489.998,1620.914,1667.098,1711.647,1772.032,1850.059,1944.401,2024.772,2081.592,2141.495,2217.05,2310.904,2406.662,2498.199,2578.184,2641.123,2693.585,2746.986,2817.051,2903.434,2996.919,3095.893,3197.411,3285.761,3354.242,3423.635,3495.918,3569.78,3653.48,3737.473,3801.338,3858.421,3926.893,3997.337,4068.47,4139.683,4210.377,4282.043,4355.345,4477.808,4649.34,4822.463,4997.772,5174.857,5352.901,5514.519,5660.093,5808.725,5960.294,6114.57,6251.342,6369.54,6491.919,6617.728,6742.915,6866.876,6990.062,7112.359,7234
Jordan ,,,,,,,,,,,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.254,584.172,607.914,632.897,659.275,686.955,715.991,746.559,778.683,812.544,848.515,886.8,933.559,974.549,1017.18,1061.463,1107.384,1255.058,1382.539,1453.541,1502.959,1556.226,1613.551,1674.258,1737.593,1802.96,1869.657,1937.652,2006.908,2077.386,2162.807,2253.579,2347.031,2439.504,2532.511,2627.75,2724.221,2820.042,2916.505,3018.99,3262.054,3630.633,3867.409,3984.238,4082.087,4201.514,4363.534,4526.235,4685.946,4842.831,4998.564,5153.378,5307.47,5460.265,5611.202,5759.732,5906.76,6053.193,6198.677,6269
Kuwait ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.774,152.197,160,168.372,177.181,186.639,196.601,212.846,234.855,262.006,292.229,325.342,358.266,394.128,433.233,476.123,523.259,575.003,631.802,690.445,747.502,793.314,841.934,893.534,948.296,1006.892,1071.549,1140.357,1213.584,1291.514,1369.769,1432.188,1497.494,1565.822,1637.314,1732.824,1811.489,1891.487,1973.148,2056.779,2142.011,954.071,1418.095,1483.773,1551.427,1620.808,1692.893,1765.345,1835.863,1905.246,1973.572,2041.961,2111.561,2183.161,2257.549,2335.648,2418.393,2505.559,2596.799,2693
Lebanon ,,,,,,,,,,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364.03,1401.246,1439.529,1478.915,1519.439,1560.985,1603.579,1647.412,1692.357,1738.617,1786.235,1835.62,1886.848,1940.191,1996.143,2057.945,2121.579,2186.894,2253.719,2320.495,2383.029,2529.477,2680.396,2825.848,2988.248,3098.996,3119.581,3116.929,3110.678,3100.87,3087.467,3083.231,3088.741,3091.782,3092.361,3090.44,3089.133,3091.699,3098.338,3109.21,3149.674,3195.606,3222.39,3254.864,3293.096,3337.114,3384.528,3432.827,3481.776,3531.151,3580.728,3630.599,3680.786,3730.926,3780.677,3829.722,3878.01,3925.502,3971.941,4099
Oman,,,,,,,,,,,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.588,498.207,507.833,517.464,528.286,539.115,549.95,561.977,572.826,586.055,599.292,613.723,628.164,644.99,661.826,678.672,696.718,714.775,735.222,755.682,778.536,802.594,829.05,856.714,884.395,913.285,956.453,1004.533,1058.744,1115.515,1174.857,1237.945,1301.048,1363.189,1423.521,1481.587,1537.697,1593.882,1651.822,1711.642,1772.974,1843.255,1915.208,1988.746,2058.802,2131.373,2206.548,2284.358,2364.89,2448.226,2534.434,2623.346,2714.732,2808.529,2904.708,3003.265,3104.064,3206.906,3311.64,2910
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.101,27.088,29.109,31.157,33.223,35.299,37.15,39,40.841,43.011,45.588,49.193,53.538,58.825,64.701,71.231,78.431,86.47,95.446,105.05,115.302,124.489,134.408,145.116,156.679,169.163,180.95,193.557,207.043,221.469,236.9,249.278,259.611,292.415,324.468,356.031,387.261,396.947,413.461,430.159,446.131,461.117,475.811,491.044,506.26,521.212,536.017,550.862,570.562,597.105,626.964,658.849,691.732,725.118,758.823,785.667,802.576,814.897,824.789,833
Saudi Arabia ,,,,,,,,,,,2091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3859.801,3931.753,4005.677,4081.572,4160.424,4243.218,4328.97,4419.65,4514.271,4613.822,4718.301,4827.708,4943.029,5065.249,5192.398,5327.432,5469.365,5618.198,5774.916,5938.534,6109.051,6287.454,6472.756,6666.928,6868.001,7204.82,7620.435,8128.505,8708.801,9346.019,9999.161,10627.409,11254.672,11912.032,12606.94,13330.067,13998.295,14619.745,15233.131,15829.361,16060.761,16305.774,16945.857,18057.781,19109.664,19967.943,20625.871,21228.305,21839.81,22478.802,23146.685,23824.936,24492.137,25145.83,25783.87,26404.464,27005.774,27586.533,28146.657,28687
Syria ,,,,,,,,,,,1337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3495,3576.577,3661.549,3750.114,3841.974,3938.446,4040.976,4149.908,4267.748,4395.082,4532.557,4681.153,4834.621,4993.12,5156.816,5325.878,5500.483,5680.812,5867.053,6059.4,6258.053,6478.681,6701.172,6931.304,7169.339,7415.548,7670.214,7932.503,8203.499,8483.754,8773.582,9073.312,9410.494,9757.388,10114.082,10480.643,10856.962,11242.847,11632.19,12018.448,12436.046,12848.845,13219.062,13579.013,13938.959,14309.657,14690.501,15081.016,15480.619,15888.917,16305.659,16728.808,17155.814,17585.54,18016.874,18448.752,18881.361,19314.747,19747.586,21763
Turkey ,8000,,7000,,6300,,7900,,8400,,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000,,,,,,,,,,13877,13968,14059,14151,14250,14476,14705,14928,15174,15414,15658,15906,16158,16434,16725,17016,17517,17821,18011,18203,18396,18592,18790,19235,19690,20156,20634,21121.639,21669.334,22235.677,22830.516,23463.817,24144.571,24877.395,25670.939,26505.694,27355.811,28217.122,29029.976,29788.695,30509.221,31227.361,31950.718,32677.758,33411.317,34164.759,34952.315,35758.382,36579.964,37492.953,38503.442,39512.945,40529.798,41471.745,42376.642,43274.733,44165.463,45047.973,46253.234,47464.184,48660.621,49839.742,50997.013,52127.339,53242.665,54355.531,55462.482,56560.676,57650.232,58731.174,59800.534,60867.087,61940.15,63017.799,64097.691,65177.181,66253.997,67329.299,68404.901,69479.044,70548.635,71613.543,72673.81,73726.124,74767.836,75793.836,76806
United Arab Emirates ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.52,73.298,75.273,77.48,79.947,82.715,85.831,89.353,93.34,97.87,103.048,108.989,115.827,123.751,132.98,143.798,156.574,171.745,190.974,217.858,249.369,288.136,336.325,391.337,453.222,522.571,598.023,683.672,778.736,884.04,1000.285,1069.722,1137.549,1209.1,1284.385,1363.482,1446.574,1530.444,1622.747,1722.063,1826.25,1936.688,2056.289,2184.199,2319.182,2457.98,2599.579,2746.332,2898.504,3056.08,3219.297,3387.327,3558.098,3731.7,3907.949,4086.602,4265.914,4444.011,4621.399,4798
Yemen ,,,,,,,,,,,2593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4777.089,4869.125,4963.829,5061.153,5162.494,5265.327,5380.106,5498.09,5619.377,5743.926,5871.831,5993.828,6120.081,6248.206,6378.206,6510.081,6624.755,6740.785,6859.408,6978.155,7098.239,7251.383,7407.075,7579.501,7755.019,7934.497,8170.521,8403.99,8641.036,8883.381,9132.545,9390.138,9657.618,9936.258,10229.272,10539.928,10869.58,11219.34,11591.069,11986.392,12416.08,12882.42,13367.997,13885.756,14394.75,14864.318,15336.156,15838.195,16366.21,16919.659,17495.14,18094.479,18718.209,19367.311,20042.684,20745.098,21474.477,22230.531,23013.376,22858
West Bank and Gaza ,,,,,,,,,,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005,1012,1020,1028,1036,1042,1053,1065,1087,1099,1101,1120,1140,1160,1180,1199,1178,1157,1137,1116,1096,1136,1166,1196,1226,1255,1295,1336,1377,1420,1476,1531,1589,1649,1712,1783,1850,1919,1991,2066,2154,2235,2319,2406,2496,2617,2714,2814,2914,3026,3149,3261,3377,3497,3622,3762,3882,4005,4132,4013
Total 15 West Asian countries ,19400,,20000,,17800,,21400,,20800,,25147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38956,,,,,,,42252,,,,,,,,,,,,,,,,,,,,53290,,,,,,,,,,59835.21,61509.266,63156.806,64771.967,66459.026,68247.04,70160.562,72205.546,74348.461,76536.108,78783.482,81060.692,83362.248,85678.497,88053.518,90491.555,92920.424,95489.645,98109.191,100769.915,103487.254,106460.086,109586.097,112894.694,116293.843,119849.745,123474.715,127280.844,131300.347,135585.885,140200.99,145210.222,150302.318,155481.05,160771.781,166178.072,171552.164,176383.395,181265.85,186299.406,192008.369,195366.42,200751.437,205213.345,209500.988,214232.843,218772.952,223308.854,227845.766,232396.533,237056.921,241788.627,246256.242,250614.857,255296.372,260078.152,264719.67,269450.509,274285.769,279067
Total Asia ,168400,,182600,,283800,,378500,,401800,,710400.0133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769049.8692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873324,,,,,,,,,,,,,979299.0628,,,,,,,1029451.74,,,,,,,,,,,,,,,,,,,,1238923.871,,,,,,,,,,1385238.51,1410206.05,1437560.483,1466185.236,1496959.69,1527913.809,1559667.221,1594892.115,1631649.757,1665019.284,1686890.739,1703364.57,1732664.076,1773695.374,1814249.962,1856632.474,1901643.502,1947029.22,1994699.3,2043041.194,2093901.015,2146690.795,2198009.902,2248900.666,2298774.259,2346400.862,2391401.67,2436849.407,2482610.145,2531571.763,2579506.783,2625411.2,2668116.454,2727197.42,2777928.795,2829620.589,2882623.022,2937812.58,2993709.04,3049774.263,3105577.579,3155580.407,3207360.202,3258810.696,3310480.085,3362219.763,3412519.187,3462447.684,3511449.577,3559405.594,3606109.233,3653695.684,3700180.99,3746026.306,3781523.525,3837845.758,3882963.567,3927513.582,3972153.675,4017611
57 African countries ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria ,2000,,2000,,1500,,2250,,1750,,2689,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8892.718,9073.304,9279.525,9531.71,9611.093,9841.851,10057.133,10270.856,10484.925,10696.396,10909.294,11121.645,11000.948,11272.878,11612.858,11963.091,12339.14,12760.499,13146.267,13528.304,13931.846,14335.388,14760.787,15197.724,15653.2,16140.252,16634.618,17152.804,17685.768,18229.932,18806.061,19407.036,20033.753,20680.982,21340.546,22008.45,22642.538,23254.956,23880.766,24496.305,25089.032,25687.078,26298.45,26916.442,27521.476,28089.149,28604.044,29083.564,29535.576,29979.816,30429.227,30874.307,31312.479,31740.897,32157.666,32560.735,32959.251,33362.742,33769.669,34178
Angola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4117.617,4173.095,4232.095,4293.84,4357.527,4423.223,4490.992,4561.361,4635.885,4714.676,4797.344,4752.489,4826.015,4919.586,5026.044,5134.818,5201.25,5247.469,5350.384,5471.641,5605.626,5752.957,5895.212,6026.363,5987.492,5885.455,5943.466,6163.714,6287.18,6452.546,6743.08,6879.574,7018.526,7240.535,7442.448,7584.709,7748.632,7878.396,8023.39,8153.844,8296.606,8496.81,8741.838,8966.258,9172.28,9419.124,9650.607,9855.579,10039.174,10215.443,10377.267,10538.387,10760.51,11057.09,11391.126,11706.954,11992.807,12263.596,12531.357,12799
Benin ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.661,1704.916,1738.315,1772.899,1808.895,1846.175,1884.978,1925.173,1966.816,2010.163,2055.083,2101.846,2151.895,2202.775,2255.76,2310.714,2367.951,2427.334,2488.957,2553.162,2619.809,2689.271,2761.407,2836.325,2914.439,2995.605,3080.268,3168.267,3259.76,3354.798,3458.062,3564.85,3675.13,3789.035,3907.047,4030.484,4157.854,4287.908,4422.114,4561.161,4705.442,4855.063,5010.143,5250.36,5488.151,5646.826,5820.226,6006.23,6202.318,6406.766,6619.12,6839.006,7064.487,7293.71,7526.831,7777.709,8031.708,8278.158,8532.547,8792
